date,bikes_hired,year,wday,month,week,cloud_cover,humidity,pressure,radiation,precipitation,snow_depth,sunshine,mean_temp,min_temp,max_temp
2013-11-08T00:00:00Z,15188,2013,Fri,Nov,45,3,89,10056,25,88,0,2,8.3,5.1,8.2
2013-11-09T00:00:00Z,6772,2013,Sat,Nov,45,4,90,10061,25,56,0,2,6,3.7,10.2
2013-11-10T00:00:00Z,9767,2013,Sun,Nov,45,2,78,10159,79,10,0,79,7.3,4.4,13.1
2013-11-11T00:00:00Z,14377,2013,Mon,Nov,46,7,92,10224,19,28,0,0,7.4,1.6,12.8
2013-11-12T00:00:00Z,19572,2013,Tue,Nov,46,4,87,10263,36,2,0,14,11.2,9.6,10.8
2013-11-13T00:00:00Z,22021,2013,Wed,Nov,46,2,81,10321,69,4,0,66,6.1,1.3,9.7
2013-11-14T00:00:00Z,21061,2013,Thu,Nov,46,2,76,10240,57,0,0,45,7,4.2,10
2013-11-15T00:00:00Z,20850,2013,Fri,Nov,46,1,72,10329,66,0,0,64,6.7,3.4,10
2013-11-16T00:00:00Z,15029,2013,Sat,Nov,46,3,88,10320,60,0,0,54,5.2,0.3,9.7
2013-11-17T00:00:00Z,12340,2013,Sun,Nov,46,8,88,10243,17,4,0,0,6.2,2.7,9.6
2013-11-18T00:00:00Z,18491,2013,Mon,Nov,47,8,92,10110,17,2,0,0,8.8,7.9,6.4
2013-11-19T00:00:00Z,20335,2013,Tue,Nov,47,1,76,10140,66,2,0,71,4.4,2.3,7.6
2013-11-20T00:00:00Z,14115,2013,Wed,Nov,47,5,84,10041,35,42,0,17,2.4,-2.9,8.3
2013-11-21T00:00:00Z,18668,2013,Thu,Nov,47,4,79,10045,37,0,0,21,5.8,3.3,8.2
2013-11-22T00:00:00Z,18789,2013,Fri,Nov,47,2,77,10179,50,0,0,43,5.8,3.3,8.1
2013-11-23T00:00:00Z,13276,2013,Sat,Nov,47,4,82,10244,55,0,0,54,5.2,2.3,8.2
2013-11-24T00:00:00Z,10505,2013,Sun,Nov,47,7,79,10307,16,0,0,0,6,3.8,7.5
2013-11-25T00:00:00Z,19201,2013,Mon,Nov,48,7,78,10378,28,0,0,11,5.8,4,8.2
2013-11-26T00:00:00Z,20486,2013,Tue,Nov,48,5,74,10389,53,2,0,55,4.4,0.6,10.9
2013-11-27T00:00:00Z,20274,2013,Wed,Nov,48,8,88,10340,15,0,0,0,6.6,2.2,10.3
2013-11-28T00:00:00Z,20649,2013,Thu,Nov,48,8,87,10347,15,0,0,0,8.8,7.2,10.4
2013-11-29T00:00:00Z,19397,2013,Fri,Nov,48,6,77,10269,15,2,0,0,8.9,7.4,9
2013-11-30T00:00:00Z,13323,2013,Sat,Nov,48,4,74,10276,30,0,0,16,7.2,5.3,9.7
2013-12-01T00:00:00Z,11711,2013,Sun,Dec,48,6,83,10330,17,0,0,2,5.3,0.8,9.7
2013-12-02T00:00:00Z,19630,2013,Mon,Dec,49,8,80,10340,13,0,0,0,7.7,5.7,7.7
2013-12-03T00:00:00Z,20242,2013,Tue,Dec,49,8,73,10297,13,0,0,0,6.8,5.9,8.9
2013-12-04T00:00:00Z,20035,2013,Wed,Dec,49,5,78,10294,13,2,0,0,7,5.1,10.6
2013-12-05T00:00:00Z,18326,2013,Thu,Dec,49,3,74,10240,18,4,0,4,5.1,-0.5,8.8
2013-12-06T00:00:00Z,18494,2013,Fri,Dec,49,3,71,10278,45,0,0,51,5.1,1.4,9.4
2013-12-07T00:00:00Z,13625,2013,Sat,Dec,49,7,86,10267,13,0,0,0,6.2,3,12
2013-12-08T00:00:00Z,13076,2013,Sun,Dec,49,2,84,10255,35,2,0,32,8,4,11.3
2013-12-09T00:00:00Z,19969,2013,Mon,Dec,50,0,89,10289,45,2,0,53,8.1,4.8,9.6
2013-12-10T00:00:00Z,20432,2013,Tue,Dec,50,3,91,10313,21,4,0,9,4.9,0.1,5.5
2013-12-11T00:00:00Z,19123,2013,Wed,Dec,50,0,96,10295,30,2,0,24,3.1,0.7,11.2
2013-12-12T00:00:00Z,19420,2013,Thu,Dec,50,3,93,10248,21,2,0,8,4.9,-1.5,12.6
2013-12-13T00:00:00Z,16921,2013,Fri,Dec,50,7,85,10196,12,18,0,0,8.8,5,11.8
2013-12-14T00:00:00Z,14049,2013,Sat,Dec,50,3,82,10224,28,12,0,20,7.7,3.5,12.7
2013-12-15T00:00:00Z,8557,2013,Sun,Dec,50,6,92,10191,12,90,0,0,8.9,5,13.3
2013-12-16T00:00:00Z,13825,2013,Mon,Dec,51,7,90,10166,12,128,0,0,11,8.6,7.4
2013-12-17T00:00:00Z,15689,2013,Tue,Dec,51,7,90,10217,12,28,0,0,6,4.6,10.8
2013-12-18T00:00:00Z,17311,2013,Wed,Dec,51,6,89,10077,22,78,0,11,7.9,4.9,9
2013-12-19T00:00:00Z,17738,2013,Thu,Dec,51,3,78,10021,42,38,0,51,7,4.9,11.1
2013-12-20T00:00:00Z,18046,2013,Fri,Dec,51,2,80,10187,43,26,0,54,6.6,2.1,12.1
2013-12-21T00:00:00Z,5774,2013,Sat,Dec,51,7,87,10125,12,64,0,0,8.2,4.2,10.1
2013-12-22T00:00:00Z,9233,2013,Sun,Dec,51,2,75,10098,34,2,0,32,8.7,7.2,11.9
2013-12-23T00:00:00Z,6246,2013,Mon,Dec,52,6,86,9983,12,270,0,0,8.2,4.4,9.5
2013-12-24T00:00:00Z,6201,2013,Tue,Dec,52,6,83,9795,16,56,0,3,8.7,7.9,7
2013-12-25T00:00:00Z,27715,2013,Wed,Dec,52,3,87,9846,24,18,0,14,5.1,3.2,11.2
2013-12-26T00:00:00Z,7666,2013,Thu,Dec,52,6,92,9951,22,24,0,10,6.7,2.1,10.8
2013-12-27T00:00:00Z,7258,2013,Fri,Dec,52,4,73,9867,22,0,0,10,6.3,1.8,8.8
2013-12-28T00:00:00Z,10533,2013,Sat,Dec,52,2,76,9975,40,0,0,45,6.3,3.7,10.5
2013-12-29T00:00:00Z,10983,2013,Sun,Dec,52,1,84,10149,48,4,0,63,5.1,-0.3,10.5
2013-12-30T00:00:00Z,8413,2013,Mon,Dec,1,4,84,10107,27,60,0,17,6.4,2.2,10.9
2013-12-31T00:00:00Z,7701,2013,Tue,Dec,1,5,87,10041,13,48,0,0,8,5.1,11.4
2014-01-01T00:00:00Z,4327,2014,Wed,Jan,1,6,88,9930,13,138,0,0,8.5,5.6,11.1
2014-01-02T00:00:00Z,15820,2014,Thu,Jan,1,4,83,9933,45,48,0,52,8.6,6.1,10.7
2014-01-03T00:00:00Z,11636,2014,Fri,Jan,1,3,80,9944,34,120,0,29,8.6,6.5,9.5
2014-01-04T00:00:00Z,6918,2014,Sat,Jan,1,6,86,9936,13,34,0,0,7.4,5.3,12.5
2014-01-05T00:00:00Z,9145,2014,Sun,Jan,1,4,89,10001,23,96,0,10,6.6,0.7,12.6
2014-01-06T00:00:00Z,13066,2014,Mon,Jan,2,5,80,9945,25,96,0,12,7.7,2.7,11.8
2014-01-07T00:00:00Z,17420,2014,Tue,Jan,2,4,80,10030,26,52,0,14,10.5,9.1,12
2014-01-08T00:00:00Z,19770,2014,Wed,Jan,2,4,87,10119,23,36,0,9,9.4,6.7,9.1
2014-01-09T00:00:00Z,19143,2014,Thu,Jan,2,4,79,10064,38,0,0,33,8.7,8.3,10.9
2014-01-10T00:00:00Z,18840,2014,Fri,Jan,2,3,86,10143,41,18,0,39,6.6,2.3,9.2
2014-01-11T00:00:00Z,15723,2014,Sat,Jan,2,3,82,10186,55,0,0,67,6.8,4.3,9.9
2014-01-12T00:00:00Z,11975,2014,Sun,Jan,2,4,91,10165,31,24,0,19,4.1,-1.8,9.7
2014-01-13T00:00:00Z,17721,2014,Mon,Jan,3,2,86,10050,41,48,0,35,5.9,2.1,10.2
2014-01-14T00:00:00Z,20740,2014,Tue,Jan,3,5,83,10044,52,46,0,57,5.4,0.5,11.3
2014-01-15T00:00:00Z,19243,2014,Wed,Jan,3,7,92,9984,15,28,0,0,6.3,1.3,10.6
2014-01-16T00:00:00Z,18861,2014,Thu,Jan,3,5,87,9904,37,116,0,26,9,7.4,9.2
2014-01-17T00:00:00Z,17434,2014,Fri,Jan,3,5,87,9906,33,72,0,19,7.9,6.5,10.7
2014-01-18T00:00:00Z,15333,2014,Sat,Jan,3,7,86,9914,26,2,0,9,8.4,6.1,8.6
2014-01-19T00:00:00Z,16083,2014,Sun,Jan,3,2,80,9955,54,0,0,54,7.4,6.2,9.2
2014-01-20T00:00:00Z,21218,2014,Mon,Jan,4,6,87,10077,46,2,0,39,4.9,0.6,8.7
2014-01-21T00:00:00Z,21756,2014,Tue,Jan,4,5,89,10100,33,88,0,17,4.9,1,10.7
2014-01-22T00:00:00Z,21072,2014,Wed,Jan,4,7,88,10067,39,2,0,25,6.2,1.6,8.8
2014-01-23T00:00:00Z,20020,2014,Thu,Jan,4,4,82,10126,42,12,0,29,5.5,2.2,8.8
2014-01-24T00:00:00Z,19272,2014,Fri,Jan,4,7,86,10139,17,56,0,0,5.3,1.7,12.3
2014-01-25T00:00:00Z,14581,2014,Sat,Jan,4,5,84,10126,34,18,0,15,8.5,4.6,9.9
2014-01-26T00:00:00Z,7033,2014,Sun,Jan,4,6,82,10021,20,50,0,1,6.9,3.8,8.8
2014-01-27T00:00:00Z,18285,2014,Mon,Jan,5,3,82,9899,49,18,0,36,5.4,2,10.1
2014-01-28T00:00:00Z,19939,2014,Tue,Jan,5,5,84,9851,51,16,0,37,7,3.8,4.8
2014-01-29T00:00:00Z,10585,2014,Wed,Jan,5,8,91,9940,18,188,0,0,4.8,4.7,6
2014-01-30T00:00:00Z,17052,2014,Thu,Jan,5,7,90,10018,19,2,0,0,4.7,3.4,9.5
2014-01-31T00:00:00Z,13859,2014,Fri,Jan,5,8,91,9984,19,198,0,0,5.3,1.1,9.1
2014-02-01T00:00:00Z,13981,2014,Sat,Feb,5,3,75,9900,65,0,0,56,5.6,2,10.2
2014-02-02T00:00:00Z,15924,2014,Sun,Feb,5,2,72,10053,74,0,0,70,7.6,4.9,8.8
2014-02-03T00:00:00Z,20370,2014,Mon,Feb,6,3,82,10037,34,0,0,10,6.1,3.4,9.4
2014-02-04T00:00:00Z,21217,2014,Tue,Feb,6,5,78,9967,57,112,0,39,6.8,4.2,10.1
2014-02-05T00:00:00Z,29418,2014,Wed,Feb,6,6,78,9819,36,16,0,11,7.8,5.4,10.1
2014-02-06T00:00:00Z,25395,2014,Thu,Feb,6,5,84,9898,21,190,0,0,8.4,6.7,9.8
2014-02-07T00:00:00Z,19857,2014,Fri,Feb,6,6,80,9888,67,58,0,49,6.8,3.7,9.8
2014-02-08T00:00:00Z,10928,2014,Sat,Feb,6,5,78,9790,62,24,0,40,7.3,4.7,8.7
2014-02-09T00:00:00Z,11657,2014,Sun,Feb,6,5,68,9847,43,2,0,16,7.5,6.3,9.6
2014-02-10T00:00:00Z,19278,2014,Mon,Feb,7,5,84,9930,53,14,0,26,6.7,3.8,8.7
2014-02-11T00:00:00Z,18514,2014,Tue,Feb,7,3,77,9966,54,20,0,27,5.4,2,9.3
2014-02-12T00:00:00Z,18000,2014,Wed,Feb,7,5,77,9941,37,82,0,8,6,2.6,8.6
2014-02-13T00:00:00Z,20954,2014,Thu,Feb,7,2,69,9925,78,4,0,56,6.2,3.8,12.4
2014-02-14T00:00:00Z,12794,2014,Fri,Feb,7,6,83,9900,24,98,0,0,7.8,3.1,11
2014-02-15T00:00:00Z,11208,2014,Sat,Feb,7,3,70,9886,83,4,0,60,7.9,4.7,10.7
2014-02-16T00:00:00Z,18484,2014,Sun,Feb,7,1,76,10068,101,2,0,84,6.3,1.9,10.8
2014-02-17T00:00:00Z,19013,2014,Mon,Feb,8,5,85,10077,29,22,0,1,6.8,2.7,11.1
2014-02-18T00:00:00Z,19484,2014,Tue,Feb,8,5,89,10086,45,58,0,12,9.3,7.5,11
2014-02-19T00:00:00Z,21556,2014,Wed,Feb,8,6,NA,10112,30,8,0,1,7.6,4.1,13.5
2014-02-20T00:00:00Z,19396,2014,Thu,Feb,8,6,84,10015,49,16,0,14,10.2,6.8,10.9
2014-02-21T00:00:00Z,21269,2014,Fri,Feb,8,2,71,10035,100,0,0,73,7.1,3.2,11.9
2014-02-22T00:00:00Z,20033,2014,Sat,Feb,8,3,69,10091,95,0,0,64,8.3,4.6,12.5
2014-02-23T00:00:00Z,13680,2014,Sun,Feb,8,6,74,10103,29,0,0,0,9.7,6.8,14.9
2014-02-24T00:00:00Z,21469,2014,Mon,Feb,9,4,75,10050,82,32,0,44,10.9,6.8,10.7
2014-02-25T00:00:00Z,20713,2014,Tue,Feb,9,5,78,10005,60,26,0,20,9.4,8.1,11.8
2014-02-26T00:00:00Z,23938,2014,Wed,Feb,9,1,73,10127,111,28,0,77,7.4,2.9,12
2014-02-27T00:00:00Z,20629,2014,Thu,Feb,9,4,74,10070,90,48,0,49,8.9,5.7,8.4
2014-02-28T00:00:00Z,13781,2014,Fri,Feb,9,7,85,9989,50,34,0,10,5.1,1.8,10.1
2014-03-01T00:00:00Z,18823,2014,Sat,Mar,9,3,75,10026,105,2,0,53,5.4,0.7,10.4
2014-03-02T00:00:00Z,11727,2014,Sun,Mar,9,6,82,9942,68,70,0,18,6,1.5,8.9
2014-03-03T00:00:00Z,18150,2014,Mon,Mar,10,4,83,9860,79,10,0,26,6.1,3.3,11
2014-03-04T00:00:00Z,23069,2014,Tue,Mar,10,3,77,10034,86,2,0,31,5.7,0.3,13.2
2014-03-05T00:00:00Z,25102,2014,Wed,Mar,10,2,72,10201,135,0,0,79,6.7,0.2,13.5
2014-03-06T00:00:00Z,24696,2014,Thu,Mar,10,3,77,10244,122,0,0,64,9.2,4.8,16.7
2014-03-07T00:00:00Z,24385,2014,Fri,Mar,10,3,73,10231,106,0,0,46,11.7,6.6,15.7
2014-03-08T00:00:00Z,25556,2014,Sat,Mar,10,2,66,10253,127,0,0,65,11.4,7.1,19.2
2014-03-09T00:00:00Z,33955,2014,Sun,Mar,10,0,59,10224,163,0,0,103,12.5,5.8,12.9
2014-03-10T00:00:00Z,24347,2014,Mon,Mar,11,4,74,10281,102,0,0,39,8.6,4.2,11.6
2014-03-11T00:00:00Z,23871,2014,Tue,Mar,11,6,76,10335,41,0,0,0,9,6.3,16.3
2014-03-12T00:00:00Z,27173,2014,Wed,Mar,11,1,77,10323,145,2,0,77,9.4,2.5,18.7
2014-03-13T00:00:00Z,27552,2014,Thu,Mar,11,5,76,10301,150,0,0,81,10.4,2.1,17
2014-03-14T00:00:00Z,28134,2014,Fri,Mar,11,0,74,10278,165,0,0,95,9.7,2.3,18.2
2014-03-15T00:00:00Z,29664,2014,Sat,Mar,11,2,64,10265,144,0,0,71,12.1,5.9,18.9
2014-03-16T00:00:00Z,34421,2014,Sun,Mar,11,0,65,10238,184,0,0,111,13,7,14
2014-03-17T00:00:00Z,26465,2014,Mon,Mar,12,2,75,10217,124,0,0,50,9.8,5.5,14.2
2014-03-18T00:00:00Z,25502,2014,Tue,Mar,12,6,70,10170,98,0,0,28,10.5,6.7,16.6
2014-03-19T00:00:00Z,26719,2014,Wed,Mar,12,1,70,10222,116,0,0,41,12.1,7.6,13.9
2014-03-20T00:00:00Z,23718,2014,Thu,Mar,12,7,78,10100,86,26,0,18,10.4,6.9,13
2014-03-21T00:00:00Z,23821,2014,Fri,Mar,12,4,69,10056,152,60,0,69,9.7,6.4,11.8
2014-03-22T00:00:00Z,19091,2014,Sat,Mar,12,3,69,9994,155,0,0,71,8,4.1,10.7
2014-03-23T00:00:00Z,17463,2014,Sun,Mar,12,3,67,10076,164,0,0,77,6.1,1.5,11.5
2014-03-24T00:00:00Z,24055,2014,Mon,Mar,13,2,68,10127,165,62,0,77,5.2,-1.2,8.9
2014-03-25T00:00:00Z,19421,2014,Tue,Mar,13,6,80,10089,55,10,0,1,7.4,5.8,9.5
2014-03-26T00:00:00Z,20493,2014,Wed,Mar,13,4,81,10175,101,18,0,24,5.9,2.3,11.1
2014-03-27T00:00:00Z,23462,2014,Thu,Mar,13,4,76,10129,131,0,0,44,7,2.9,14
2014-03-28T00:00:00Z,24198,2014,Fri,Mar,13,3,72,10148,77,0,0,9,8.7,3.4,19.3
2014-03-29T00:00:00Z,29511,2014,Sat,Mar,13,3,58,10141,203,0,0,104,13.2,7,19.8
2014-03-30T00:00:00Z,26605,2014,Sun,Mar,13,2,59,10130,124,0,0,36,13.3,6.8,17
2014-03-31T00:00:00Z,26715,2014,Mon,Mar,14,5,65,10126,73,16,0,6,13.2,9.3,18.9
2014-04-01T00:00:00Z,29782,2014,Tue,Apr,14,4,81,10102,148,0,0,52,13,7.1,18.5
2014-04-02T00:00:00Z,28876,2014,Wed,Apr,14,4,71,10037,105,0,0,22,13.9,9.3,18.3
2014-04-03T00:00:00Z,28245,2014,Thu,Apr,14,4,76,10001,90,0,0,13,14.7,11.1,15.1
2014-04-04T00:00:00Z,27401,2014,Fri,Apr,14,3,73,10080,81,0,0,8,13.1,11.1,14.9
2014-04-05T00:00:00Z,25648,2014,Sat,Apr,14,6,84,10136,109,30,0,22,10.5,6,16
2014-04-06T00:00:00Z,16387,2014,Sun,Apr,14,8,88,10129,63,12,0,1,13.6,11.1,14.4
2014-04-07T00:00:00Z,18883,2014,Mon,Apr,15,7,87,10089,58,40,0,0,13.3,12.2,14
2014-04-08T00:00:00Z,26654,2014,Tue,Apr,15,2,65,10185,193,0,0,80,9.7,5.4,17.1
2014-04-09T00:00:00Z,29621,2014,Wed,Apr,15,2,69,10256,215,0,0,97,10.8,4.4,16.6
2014-04-10T00:00:00Z,29229,2014,Thu,Apr,15,4,63,10225,198,0,0,82,11.6,6.6,16
2014-04-11T00:00:00Z,28435,2014,Fri,Apr,15,5,55,10216,126,0,0,29,13,9.9,14.1
2014-04-12T00:00:00Z,25706,2014,Sat,Apr,15,3,68,10193,137,0,0,35,10.2,6.3,16.4
2014-04-13T00:00:00Z,31404,2014,Sun,Apr,15,1,64,10216,251,0,0,123,12.2,7.9,15.8
2014-04-14T00:00:00Z,28742,2014,Mon,Apr,16,1,57,10248,238,0,0,110,10.9,6,14.6
2014-04-15T00:00:00Z,30031,2014,Tue,Apr,16,0,59,10300,260,0,0,128,9.2,3.8,17.1
2014-04-16T00:00:00Z,30934,2014,Wed,Apr,16,0,55,10275,263,0,0,129,10.3,3.5,16.9
2014-04-17T00:00:00Z,27676,2014,Thu,Apr,16,3,60,10201,177,0,0,58,11.4,5.9,12.7
2014-04-18T00:00:00Z,22152,2014,Fri,Apr,16,2,58,10207,202,0,0,76,9.2,5.7,14
2014-04-19T00:00:00Z,21424,2014,Sat,Apr,16,3,61,10181,213,0,0,83,8.7,3.4,14.2
2014-04-20T00:00:00Z,7188,2014,Sun,Apr,16,5,85,10068,71,88,0,1,10.5,6.7,19.3
2014-04-21T00:00:00Z,20532,2014,Mon,Apr,17,3,79,10055,197,268,0,69,12.2,5.1,16.4
2014-04-22T00:00:00Z,22689,2014,Tue,Apr,17,7,83,10084,92,2,0,7,13,9.6,16.5
2014-04-23T00:00:00Z,27102,2014,Wed,Apr,17,4,80,10175,178,24,0,54,11.2,5.8,17.3
2014-04-24T00:00:00Z,29119,2014,Thu,Apr,17,5,74,10186,152,6,0,37,13.8,10.2,13.2
2014-04-25T00:00:00Z,20400,2014,Fri,Apr,17,6,92,10115,68,60,0,0,11.1,9,16.2
2014-04-26T00:00:00Z,25195,2014,Sat,Apr,17,4,74,10047,198,14,0,66,11.9,7.5,14.7
2014-04-27T00:00:00Z,21284,2014,Sun,Apr,17,7,75,10034,95,2,0,7,11.7,8.7,18.2
2014-04-28T00:00:00Z,29474,2014,Mon,Apr,18,6,74,10105,137,0,0,26,14,9.8,17.2
2014-04-29T00:00:00Z,46333,2014,Tue,Apr,18,4,77,10124,167,0,0,43,12.8,8.4,19.6
2014-04-30T00:00:00Z,49025,2014,Wed,Apr,18,1,73,10125,262,34,0,111,13.1,6.5,13.9
2014-05-01T00:00:00Z,16644,2014,Thu,May,18,8,90,10107,71,82,0,0,11.8,9.6,12.5
2014-05-02T00:00:00Z,26510,2014,Fri,May,18,7,75,10234,86,0,0,3,10.6,8.7,14.5
2014-05-03T00:00:00Z,31534,2014,Sat,May,18,0,56,10285,292,0,0,132,8.5,2.5,16.6
2014-05-04T00:00:00Z,33030,2014,Sun,May,18,0,63,10232,264,0,0,108,10.7,4.7,18.5
2014-05-05T00:00:00Z,33748,2014,Mon,May,19,2,62,10126,250,2,0,96,11.9,5.3,18.8
2014-05-06T00:00:00Z,32323,2014,Tue,May,19,5,65,10059,213,8,0,69,15.4,11.9,17.8
2014-05-07T00:00:00Z,28802,2014,Wed,May,19,6,68,10091,181,10,0,47,14,10.1,15.8
2014-05-08T00:00:00Z,19398,2014,Thu,May,19,7,82,10083,89,34,0,3,13.4,11,17.8
2014-05-09T00:00:00Z,30131,2014,Fri,May,19,5,61,10113,239,28,0,85,14.5,11.2,18.1
2014-05-10T00:00:00Z,19373,2014,Sat,May,19,6,76,10039,185,26,0,48,14.4,10.6,14.9
2014-05-11T00:00:00Z,17645,2014,Sun,May,19,7,66,10038,132,0,0,19,11.8,8.7,17.9
2014-05-12T00:00:00Z,26149,2014,Mon,May,20,5,68,10103,233,70,0,79,13.4,8.9,16.4
2014-05-13T00:00:00Z,25351,2014,Tue,May,20,6,76,10195,157,82,0,31,12.5,8.5,19.5
2014-05-14T00:00:00Z,34122,2014,Wed,May,20,1,61,10310,298,0,0,127,12.9,6.2,21.5
2014-05-15T00:00:00Z,35148,2014,Thu,May,20,2,63,10356,276,0,0,109,14.9,8.2,22.8
2014-05-16T00:00:00Z,36268,2014,Fri,May,20,1,60,10319,252,0,0,90,16.2,9.5,23.8
2014-05-17T00:00:00Z,38147,2014,Sat,May,20,2,64,10233,259,0,0,95,17.6,11.3,23.5
2014-05-18T00:00:00Z,43663,2014,Sun,May,20,0,60,10121,313,0,0,136,17.9,12.2,26.3
2014-05-19T00:00:00Z,37088,2014,Mon,May,21,1,56,10036,280,0,0,109,20,13.7,20.1
2014-05-20T00:00:00Z,33626,2014,Tue,May,21,5,70,10070,147,0,0,24,17.4,14.7,19.3
2014-05-21T00:00:00Z,34437,2014,Wed,May,21,2,68,10082,210,80,0,59,14.5,9.6,17.8
2014-05-22T00:00:00Z,30819,2014,Thu,May,21,6,77,10016,192,60,0,48,15,12.1,17
2014-05-23T00:00:00Z,30556,2014,Fri,May,21,6,70,10054,177,116,0,39,14.1,11.2,16.2
2014-05-24T00:00:00Z,18723,2014,Sat,May,21,7,77,10096,165,24,0,32,13.7,11.2,18.2
2014-05-25T00:00:00Z,33401,2014,Sun,May,21,2,62,10170,314,30,0,132,13.9,9.6,13.4
2014-05-26T00:00:00Z,12049,2014,Mon,May,22,7,86,10188,81,96,0,0,11.3,9.1,13.4
2014-05-27T00:00:00Z,14446,2014,Tue,May,22,7,88,10146,81,98,0,0,12,10.6,16.1
2014-05-28T00:00:00Z,21978,2014,Wed,May,22,8,89,10118,81,0,0,0,12.7,9.3,19.6
2014-05-29T00:00:00Z,29229,2014,Thu,May,22,7,78,10153,136,0,0,17,15.8,11.9,16.4
2014-05-30T00:00:00Z,31331,2014,Fri,May,22,7,72,10231,82,0,0,0,14.6,12.8,19.2
2014-05-31T00:00:00Z,35040,2014,Sat,May,22,5,66,10252,201,0,0,51,13.7,8.2,22.2
2014-06-01T00:00:00Z,36655,2014,Sun,Jun,22,4,60,10221,259,2,0,88,16.5,10.8,21.2
2014-06-02T00:00:00Z,33481,2014,Mon,Jun,23,6,69,10183,173,2,0,34,17.1,13,19.9
2014-06-03T00:00:00Z,29332,2014,Tue,Jun,23,7,77,10124,145,44,0,20,16.2,12.5,15.7
2014-06-04T00:00:00Z,25905,2014,Wed,Jun,23,6,79,10049,158,60,0,26,13.6,11.5,19.7
2014-06-05T00:00:00Z,34617,2014,Thu,Jun,23,4,65,10103,262,0,0,89,14,8.2,23.6
2014-06-06T00:00:00Z,37440,2014,Fri,Jun,23,1,59,10130,308,18,0,123,15.8,7.9,22.3
2014-06-07T00:00:00Z,29919,2014,Sat,Jun,23,4,70,10120,213,24,0,56,18.7,15,24.5
2014-06-08T00:00:00Z,44415,2014,Sun,Jun,23,3,61,10184,303,0,0,119,18.8,13.1,26
2014-06-09T00:00:00Z,34305,2014,Mon,Jun,24,4,65,10158,220,14,0,60,20.6,15.2,22.5
2014-06-10T00:00:00Z,40128,2014,Tue,Jun,24,1,62,10179,330,0,0,140,18,13.4,22.4
2014-06-11T00:00:00Z,39582,2014,Wed,Jun,24,2,63,10261,276,0,0,98,16.6,10.8,25
2014-06-12T00:00:00Z,39928,2014,Thu,Jun,24,1,56,10279,320,0,0,131,18.5,11.9,26.1
2014-06-13T00:00:00Z,40036,2014,Fri,Jun,24,2,56,10244,311,58,0,124,19.7,13.3,22.2
2014-06-14T00:00:00Z,32758,2014,Sat,Jun,24,5,73,10250,204,28,0,50,18.5,14.8,18.5
2014-06-15T00:00:00Z,28944,2014,Sun,Jun,24,8,69,10280,89,0,0,1,16.3,14,17.8
2014-06-16T00:00:00Z,31592,2014,Mon,Jun,25,7,68,10280,142,0,0,18,15.3,12.8,21.4
2014-06-17T00:00:00Z,37658,2014,Tue,Jun,25,4,59,10274,273,2,0,95,17.3,13.2,22.5
2014-06-18T00:00:00Z,35431,2014,Wed,Jun,25,4,67,10262,237,0,0,70,18.1,13.6,21.5
2014-06-19T00:00:00Z,36113,2014,Thu,Jun,25,3,73,10230,203,0,0,49,16.9,12.2,23.4
2014-06-20T00:00:00Z,36924,2014,Fri,Jun,25,4,60,10223,244,0,0,75,17.5,11.5,24.1
2014-06-21T00:00:00Z,42463,2014,Sat,Jun,25,1,56,10197,322,0,0,132,18.7,13.2,23.9
2014-06-22T00:00:00Z,41596,2014,Sun,Jun,25,3,58,10213,234,0,0,68,18.8,13.7,25.8
2014-06-23T00:00:00Z,35206,2014,Mon,Jun,26,5,55,10221,203,0,0,49,20.1,14.3,24.9
2014-06-24T00:00:00Z,38066,2014,Tue,Jun,26,3,67,10193,276,0,0,97,19.3,13.7,21.3
2014-06-25T00:00:00Z,39623,2014,Wed,Jun,26,3,54,10182,301,0,0,116,16.4,11.4,21.8
2014-06-26T00:00:00Z,35438,2014,Thu,Jun,26,4,60,10153,213,12,0,55,16.6,11.4,23.3
2014-06-27T00:00:00Z,35912,2014,Fri,Jun,26,3,67,10122,219,0,0,59,18.6,13.9,18.8
2014-06-28T00:00:00Z,20199,2014,Sat,Jun,26,5,77,10102,185,138,0,39,15.5,12.2,19.5
2014-06-29T00:00:00Z,26714,2014,Sun,Jun,26,5,67,10131,233,0,0,68,16.1,12.6,21.2
2014-06-30T00:00:00Z,32193,2014,Mon,Jun,27,5,71,10174,209,6,0,53,15.5,9.8,23.3
2014-07-01T00:00:00Z,39495,2014,Tue,Jul,27,2,56,10199,288,0,0,107,17.5,11.7,24.7
2014-07-02T00:00:00Z,40878,2014,Wed,Jul,27,1,59,10227,293,0,0,111,17.9,11.1,27.1
2014-07-03T00:00:00Z,43116,2014,Thu,Jul,27,1,52,10193,334,0,0,144,20.1,13.1,27
2014-07-04T00:00:00Z,38316,2014,Fri,Jul,27,2,63,10081,309,36,0,124,20.5,14,21.9
2014-07-05T00:00:00Z,27332,2014,Sat,Jul,27,7,78,10019,115,0,0,8,19.2,16.5,21.9
2014-07-06T00:00:00Z,31117,2014,Sun,Jul,27,5,63,10056,179,16,0,37,17.9,13.9,21.5
2014-07-07T00:00:00Z,36191,2014,Mon,Jul,28,2,67,10148,237,0,0,72,16.4,11.2,20.4
2014-07-08T00:00:00Z,35107,2014,Tue,Jul,28,6,73,10155,223,76,0,63,16.1,11.7,23.4
